,Current (A),Voltage (V)
0,-1.0,-20.999639511
1,-0.7777777777777778,-20.999069214
2,-0.5555555555555556,-20.999069214
3,-0.33333333333333337,-20.999355316
4,-0.11111111111111116,-20.999355316
5,0.11111111111111116,20.973829269
6,0.33333333333333326,20.999389648
7,0.5555555555555554,20.999444962
8,0.7777777777777777,20.999275208
9,1.0,20.998872757
